00001;CONTROL;3;4;5;6;7;8;9;10;11;12;01.01.01;02.02.02;T15;T16;T17;T18;T19;T20;T21;T22;T23;T24;T25;T26;T27;T28;T29;021
308183;KOPIEN;001;000;;;;;;;;;;;AUFTRAGSBESTÄTIGUNG;;;;;;;;;;;;;;;021
308183;KOPF_USTID;;;;;;;;;;;;;Ihre Ust-IdNr;DE 811378260    ;Unsere Ust-IdNr;DE815609203     ;;;;;;;;;;;;021
308183;KOPF_DATEN;;;;;;;;;;;14.10.19;;AUFTRAGSBESTÄTIGUNG;Ihre Bestell-Nr;166007-2 Bestelländerung 1          ;Bestell-Datum;Ihre Zeichen;Fr. Frauendiener  ;Unsere Zeichen;Frau Sezer, Seher ;Abruf 1 - Ruggli  ;Lief. 9000-1000   ;D;sezer;Zentrale;        ;0721-6205-36        ;021
308183;KOPF_DATEN2;;;;;;;;;;;;;;;;;;LieferantNr;9000-1000 ;;;;;;;;;021
308183;KOPF_POSUEB;;;;;;;;;;;;;Pos.;Produkt-Nr/Bezeichnung;Menge;ME;Einzelpreis;PE;Gesamt ;EUR ;0;;;;;;                    ;021
308183;KONTAKT;;;;;;;;;;;;;;seher.sezer@zzdrivetech.com;;0721-6205-36;seher.sezer@zzdrivetech.com; Frau Sezer, Seher;;;; ;07751/8731-50;07751/8731-0;;;;021
308183;KOPF;;;;;;;;;;;06.11.19;;Datum;Vertreter;Flohr  Direkt                   ;Auftrags-Nr;19062901        ;Kunden-Nr;10502   ;FLOHR Industrietechnik GmbH;Im unteren Tal 1;79761 Waldshut-Tiengen;;;;;;021
308183;KOPF_TEXTF;1;;;;;;;;;;;;tVielen Dank für Ihren Auftrag.                                        ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTF;2;;;;;;;;;;;;tEs gelten unsere Allgemeinen Verkaufs- und Lieferbedingungen,         ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTF;3;;;;;;;;;;;;tdie Sie auf unserer Homepage www.zzdrivetech.com unter                ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTF;4;;;;;;;;;;;;tImpressum einsehen bzw. herunterladen können.                         ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTA;1;;;;;;;;;;;;tAbruf aus Ihrem Rahmen 166007-1 vom 14.10.19                          ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTA;2;;;;;;;;;;;;t************************************************                      ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTA;3;;;;;;;;;;;;tGesamtmenge = 5 Stück                                                 ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTA;4;;;;;;;;;;;;tRestmenge = 2 Stück                                                   ;;;;;;;;;;;;;;;021
308183;KOPF_TEXTA;5;;;;;;;;;;;;t************************************************                      ;;;;;;;;;;;;;;;021
308183;POS;1;1;1020;0 ;958,8;36;;;;;22.11.19;;Ihre Produkt-Nr:;015.502.002.B;K170-0075-011;KEGELRADGETRIEBE    ;015.502.002.B       ;ST;Termin: ;;;Versandgewicht      ;netto;;;;47/19;021
308183;POS_RB;1;6;0;;;;;;;;;;- Rabatt 1;%;- Rabatt 2;%;;;;;;;;;;;;021
308183;POS_TEXTP;1;1;;;;;;;;;;;tKundenzeichnung:      2-3123-00, Index -, Stand 03.05.2017            ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;2;1;;;;;;;;;;;tÜbersetzung:          1:1                                             ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;3;1;;;;;;;;;;;tAusführung:           111/2                                           ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;4;1;;;;;;;;;;;tMontagebauform:       KO1 (alte Bez. B14B)                            ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;5;1;;;;;;;;;;;tAntriebsdrehzahl:     100U/min                                        ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;6;1;;;;;;;;;;;tVerdrehflankenspiel:  reduziert                                       ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;7;1;;;;;;;;;;;tWellendichtringe:     Standard NBR                                    ;;;;;;;;;;;;;;;021
308183;POS_TEXTP;8;1;;;;;;;;;;;tEntlüftung:           Entlüftung mit Winkel im Beutel verpackt,       ;;;;;;;;;;;;;;;021
